benchmark,qubits,gates,name,added gate,time(s)
vqe_nativegates_ibm_qiskit_opt0_10,10,18,EffectiveQM_abalation_bridge,0.0,0.22179999999999994,
vqe_nativegates_ibm_qiskit_opt0_10,10,18,EffectiveQM,0.0,1.3712999999999997,
,,,,,,
wstate_nativegates_ibm_qiskit_opt0_10,10,18,EffectiveQM_abalation_bridge,0.0,0.18040000000000003,
wstate_nativegates_ibm_qiskit_opt0_10,10,18,EffectiveQM,0.0,1.0019000000000002,
,,,,,,
wstate_nativegates_ibm_qiskit_opt0_100,100,198,EffectiveQM_abalation_bridge,473.4,565.8927,
wstate_nativegates_ibm_qiskit_opt0_100,100,198,EffectiveQM,489.9,560.5943,
,,,,,,
wstate_nativegates_ibm_qiskit_opt0_20,20,38,EffectiveQM_abalation_bridge,10.5,19.186300000000003,
wstate_nativegates_ibm_qiskit_opt0_20,20,38,EffectiveQM,22.2,23.8594,
,,,,,,
wstate_nativegates_ibm_qiskit_opt0_30,30,58,EffectiveQM_abalation_bridge,40.5,53.234,
wstate_nativegates_ibm_qiskit_opt0_30,30,58,EffectiveQM,77.1,45.149800000000006,
,,,,,,
wstate_nativegates_ibm_qiskit_opt0_40,40,78,EffectiveQM_abalation_bridge,94.5,91.35220000000001,
wstate_nativegates_ibm_qiskit_opt0_40,40,78,EffectiveQM,117.6,92.14939999999999,
,,,,,,
wstate_nativegates_ibm_qiskit_opt0_50,50,98,EffectiveQM_abalation_bridge,140.4,163.9201,
wstate_nativegates_ibm_qiskit_opt0_50,50,98,EffectiveQM,175.8,113.44859999999998,
,,,,,,
