benchmark,qubits,gates,name,added gate,time(s)
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_5_1.5_no.4,53,58,EffectiveQM,33.0,3579.2650000000003,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_5_1.5_no.8,53,58,EffectiveQM_abalation_bridge,30.0,143.39489999999998,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_5_1.5_no.8,53,58,EffectiveQM,39.0,3604.486,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_0_1.5_no.2,53,9,EffectiveQM_abalation_bridge,0.0,0.0186,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_0_1.5_no.2,53,9,EffectiveQM,0.9,76.3023,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_0_1.5_no.6,53,10,EffectiveQM_abalation_bridge,0.0,0.020100000000000003,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_0_1.5_no.6,53,10,EffectiveQM,1.8,129.9091,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_10_1.5_no.3,53,67,EffectiveQM_abalation_bridge,44.7,259.3085,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_10_1.5_no.3,53,67,EffectiveQM,51.3,3602.1459999999997,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_10_1.5_no.5,53,57,EffectiveQM_abalation_bridge,33.9,132.22689999999997,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_10_1.5_no.5,53,57,EffectiveQM,36.9,2591.3320000000003,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_15_1.5_no.3,53,82,EffectiveQM_abalation_bridge,51.0,266.9015,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_15_1.5_no.3,53,82,EffectiveQM,56.1,3305.8840000000005,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_15_1.5_no.8,53,90,EffectiveQM_abalation_bridge,51.6,429.24050000000005,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_15_1.5_no.8,53,90,EffectiveQM,56.7,3603.4880000000003,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_1_1.5_no.1,53,18,EffectiveQM_abalation_bridge,3.0,11.791500000000001,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_1_1.5_no.1,53,18,EffectiveQM,3.9,502.14789999999994,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_1_1.5_no.8,53,21,EffectiveQM_abalation_bridge,3.0,17.5191,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_1_1.5_no.8,53,21,EffectiveQM,3.6,592.6760999999999,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_20_1.5_no.6,53,111,EffectiveQM_abalation_bridge,98.4,509.18680000000006,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_20_1.5_no.6,53,111,EffectiveQM,106.8,3603.435,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_20_1.5_no.7,53,110,EffectiveQM_abalation_bridge,83.7,704.1809000000001,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_20_1.5_no.7,53,110,EffectiveQM,93.6,3601.8190000000004,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_25_1.5_no.1,53,147,EffectiveQM_abalation_bridge,143.1,851.5746999999999,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_25_1.5_no.1,53,147,EffectiveQM,160.2,3602.9329999999995,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_25_1.5_no.5,53,142,EffectiveQM_abalation_bridge,159.9,793.7273000000001,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_25_1.5_no.5,53,142,EffectiveQM,181.2,3601.5099999999993,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_2_1.5_no.4,53,20,EffectiveQM_abalation_bridge,3.0,9.909200000000002,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_2_1.5_no.4,53,20,EffectiveQM,3.6,907.1785,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_2_1.5_no.8,53,21,EffectiveQM_abalation_bridge,3.0,12.431400000000002,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_2_1.5_no.8,53,21,EffectiveQM,3.3,492.4281,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_3_1.5_no.5,53,31,EffectiveQM_abalation_bridge,6.3,42.0673,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_3_1.5_no.5,53,31,EffectiveQM,10.2,1202.2759999999998,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_3_1.5_no.8,53,31,EffectiveQM_abalation_bridge,9.6,45.4408,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_3_1.5_no.8,53,31,EffectiveQM,17.4,2345.54,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_4_1.5_no.8,53,29,EffectiveQM_abalation_bridge,8.7,35.724399999999996,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_4_1.5_no.8,53,29,EffectiveQM,13.8,1922.53,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_4_1.5_no.9,53,33,EffectiveQM_abalation_bridge,9.0,46.1904,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_4_1.5_no.9,53,33,EffectiveQM,11.7,1893.494,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_5_1.5_no.0,53,47,EffectiveQM_abalation_bridge,16.8,128.3828,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_5_1.5_no.0,53,47,EffectiveQM,26.1,3603.2769999999996,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_5_1.5_no.4,53,43,EffectiveQM_abalation_bridge,9.6,78.16440000000001,
QUKENO_rochester_53QBT_gate_Rochester_small_opt2_5_1.5_no.4,53,43,EffectiveQM,14.1,2976.489,
,,,,,,
