benchmark,qubits,original CNOT gates,algorithm name,added CNOT gates,time(s)
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_3_1.5_no.3,20,40,EffectiveQM,15.6,28.302300000000002,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_3_1.5_no.7,20,40,EffectiveQM_abalation_bridge,8.1,14.672100000000004,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_3_1.5_no.7,20,40,EffectiveQM,8.4,13.291699999999997,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_3_1.5_no.8,20,39,EffectiveQM_abalation_bridge,9.9,21.102200000000003,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_3_1.5_no.8,20,39,EffectiveQM,17.1,26.8043,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_3_1.5_no.9,20,33,EffectiveQM_abalation_bridge,7.5,7.6785,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_3_1.5_no.9,20,33,EffectiveQM,9.9,6.6134,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_4_1.5_no.1,20,40,EffectiveQM_abalation_bridge,5.4,18.238999999999997,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_4_1.5_no.1,20,40,EffectiveQM,9.6,14.122099999999998,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_4_1.5_no.2,20,42,EffectiveQM_abalation_bridge,11.1,12.615099999999998,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_4_1.5_no.2,20,42,EffectiveQM,14.4,11.913000000000002,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_4_1.5_no.6,20,41,EffectiveQM_abalation_bridge,10.5,23.323199999999996,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_4_1.5_no.6,20,41,EffectiveQM,13.2,18.3607,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_4_1.5_no.9,20,51,EffectiveQM_abalation_bridge,14.7,22.7162,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_4_1.5_no.9,20,51,EffectiveQM,17.4,20.0701,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_5_1.5_no.4,20,48,EffectiveQM_abalation_bridge,16.2,25.8916,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_5_1.5_no.4,20,48,EffectiveQM,17.7,22.7923,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_5_1.5_no.6,20,49,EffectiveQM_abalation_bridge,15.9,32.6317,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_5_1.5_no.6,20,49,EffectiveQM,20.7,42.365399999999994,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_5_1.5_no.8,20,53,EffectiveQM_abalation_bridge,12.6,29.253999999999998,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_5_1.5_no.8,20,53,EffectiveQM,17.1,23.9026,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_5_1.5_no.9,20,53,EffectiveQM_abalation_bridge,15.6,30.224899999999998,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_5_1.5_no.9,20,53,EffectiveQM,17.1,31.33570000000001,
,,,,,,
