benchmark,qubits,gates,name,added gate,time(s)
QUKENO_guadalupe_16QBT_small_gate_opt1_1_1.5_no.1,16,11,EffectiveQM_abalation_bridge,3.0,0.8480000000000001,
QUKENO_guadalupe_16QBT_small_gate_opt1_1_1.5_no.1,16,11,EffectiveQM,3.0,0.7242999999999999,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt1_20_1.5_no.0,16,116,EffectiveQM_abalation_bridge,60.0,17.609,
QUKENO_guadalupe_16QBT_small_gate_opt1_20_1.5_no.0,16,116,EffectiveQM,54.0,8.8647,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt1_20_1.5_no.4,16,122,EffectiveQM_abalation_bridge,61.5,23.775299999999998,
QUKENO_guadalupe_16QBT_small_gate_opt1_20_1.5_no.4,16,122,EffectiveQM,63.0,11.7168,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt1_25_1.5_no.4,16,155,EffectiveQM_abalation_bridge,75.0,22.876700000000003,
QUKENO_guadalupe_16QBT_small_gate_opt1_25_1.5_no.4,16,155,EffectiveQM,69.0,13.48,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt1_25_1.5_no.9,16,146,EffectiveQM_abalation_bridge,75.0,23.4278,
QUKENO_guadalupe_16QBT_small_gate_opt1_25_1.5_no.9,16,146,EffectiveQM,75.0,12.2799,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt1_2_1.5_no.0,16,16,EffectiveQM_abalation_bridge,6.0,2.2267,
QUKENO_guadalupe_16QBT_small_gate_opt1_2_1.5_no.0,16,16,EffectiveQM,6.0,1.3237999999999999,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt1_2_1.5_no.9,16,17,EffectiveQM_abalation_bridge,6.0,2.1352,
QUKENO_guadalupe_16QBT_small_gate_opt1_2_1.5_no.9,16,17,EffectiveQM,6.0,1.8078000000000003,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt1_3_1.5_no.5,16,25,EffectiveQM_abalation_bridge,9.0,6.721000000000001,
QUKENO_guadalupe_16QBT_small_gate_opt1_3_1.5_no.5,16,25,EffectiveQM,9.0,5.4518,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt1_3_1.5_no.7,16,20,EffectiveQM_abalation_bridge,6.0,3.3223000000000007,
QUKENO_guadalupe_16QBT_small_gate_opt1_3_1.5_no.7,16,20,EffectiveQM,6.0,1.9326999999999999,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt1_4_1.5_no.1,16,27,EffectiveQM_abalation_bridge,9.0,4.2301,
QUKENO_guadalupe_16QBT_small_gate_opt1_4_1.5_no.1,16,27,EffectiveQM,7.5,3.3735999999999997,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt1_4_1.5_no.9,16,28,EffectiveQM_abalation_bridge,12.0,5.705799999999999,
QUKENO_guadalupe_16QBT_small_gate_opt1_4_1.5_no.9,16,28,EffectiveQM,12.0,3.2644999999999995,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt1_5_1.5_no.2,16,31,EffectiveQM_abalation_bridge,15.0,5.661299999999999,
QUKENO_guadalupe_16QBT_small_gate_opt1_5_1.5_no.2,16,31,EffectiveQM,15.0,3.7980000000000005,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt1_5_1.5_no.4,16,39,EffectiveQM_abalation_bridge,12.0,9.581300000000002,
QUKENO_guadalupe_16QBT_small_gate_opt1_5_1.5_no.4,16,39,EffectiveQM,12.0,5.0828,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt2_0_1.5_no.0,16,8,EffectiveQM_abalation_bridge,0.0,0.0013999999999999998,
QUKENO_guadalupe_16QBT_small_gate_opt2_0_1.5_no.0,16,8,EffectiveQM,0.0,0.009199999999999998,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt2_0_1.5_no.1,16,6,EffectiveQM_abalation_bridge,0.0,0.002300000000000001,
QUKENO_guadalupe_16QBT_small_gate_opt2_0_1.5_no.1,16,6,EffectiveQM,0.0,0.0284,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt2_10_1.5_no.4,16,37,EffectiveQM_abalation_bridge,15.0,6.4803,
QUKENO_guadalupe_16QBT_small_gate_opt2_10_1.5_no.4,16,37,EffectiveQM,15.0,3.9482999999999997,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt2_10_1.5_no.9,16,36,EffectiveQM_abalation_bridge,26.4,10.402,
QUKENO_guadalupe_16QBT_small_gate_opt2_10_1.5_no.9,16,36,EffectiveQM,21.0,6.2528,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt2_15_1.5_no.1,16,57,EffectiveQM_abalation_bridge,48.0,13.470099999999999,
QUKENO_guadalupe_16QBT_small_gate_opt2_15_1.5_no.1,16,57,EffectiveQM,42.0,7.511500000000001,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt2_15_1.5_no.6,16,53,EffectiveQM_abalation_bridge,42.0,12.897400000000001,
QUKENO_guadalupe_16QBT_small_gate_opt2_15_1.5_no.6,16,53,EffectiveQM,36.0,7.047499999999999,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt2_1_1.5_no.0,16,9,EffectiveQM_abalation_bridge,3.0,0.4404,
QUKENO_guadalupe_16QBT_small_gate_opt2_1_1.5_no.0,16,9,EffectiveQM,3.0,0.26560000000000006,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt2_1_1.5_no.1,16,8,EffectiveQM_abalation_bridge,3.0,0.42280000000000006,
QUKENO_guadalupe_16QBT_small_gate_opt2_1_1.5_no.1,16,8,EffectiveQM,3.0,0.3864,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt2_20_1.5_no.0,16,65,EffectiveQM_abalation_bridge,66.0,18.948500000000003,
QUKENO_guadalupe_16QBT_small_gate_opt2_20_1.5_no.0,16,65,EffectiveQM,64.8,12.5622,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt2_20_1.5_no.8,16,61,EffectiveQM_abalation_bridge,51.0,15.658599999999998,
QUKENO_guadalupe_16QBT_small_gate_opt2_20_1.5_no.8,16,61,EffectiveQM,51.0,8.158199999999999,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt2_25_1.5_no.1,16,86,EffectiveQM_abalation_bridge,68.4,32.5236,
QUKENO_guadalupe_16QBT_small_gate_opt2_25_1.5_no.1,16,86,EffectiveQM,72.0,17.4544,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt2_25_1.5_no.9,16,85,EffectiveQM_abalation_bridge,69.0,23.6309,
QUKENO_guadalupe_16QBT_small_gate_opt2_25_1.5_no.9,16,85,EffectiveQM,64.5,13.3156,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt2_2_1.5_no.0,16,13,EffectiveQM_abalation_bridge,3.0,1.2566000000000002,
QUKENO_guadalupe_16QBT_small_gate_opt2_2_1.5_no.0,16,13,EffectiveQM,3.0,0.8688,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt2_2_1.5_no.1,16,12,EffectiveQM_abalation_bridge,3.0,0.7355999999999999,
QUKENO_guadalupe_16QBT_small_gate_opt2_2_1.5_no.1,16,12,EffectiveQM,3.0,0.5027000000000001,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt2_3_1.5_no.0,16,19,EffectiveQM_abalation_bridge,9.0,3.1944000000000004,
QUKENO_guadalupe_16QBT_small_gate_opt2_3_1.5_no.0,16,19,EffectiveQM,9.0,1.9952999999999999,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt2_3_1.5_no.3,16,17,EffectiveQM_abalation_bridge,6.0,2.9034000000000004,
QUKENO_guadalupe_16QBT_small_gate_opt2_3_1.5_no.3,16,17,EffectiveQM,7.5,2.1527000000000003,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt2_4_1.5_no.5,16,21,EffectiveQM_abalation_bridge,6.3,5.3735,
QUKENO_guadalupe_16QBT_small_gate_opt2_4_1.5_no.5,16,21,EffectiveQM,7.5,3.8991,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt2_4_1.5_no.9,16,18,EffectiveQM_abalation_bridge,6.0,1.8204,
QUKENO_guadalupe_16QBT_small_gate_opt2_4_1.5_no.9,16,18,EffectiveQM,3.3,1.424,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt2_5_1.5_no.0,16,23,EffectiveQM_abalation_bridge,12.0,4.1454,
QUKENO_guadalupe_16QBT_small_gate_opt2_5_1.5_no.0,16,23,EffectiveQM,9.0,2.7054,
,,,,,,
QUKENO_guadalupe_16QBT_small_gate_opt2_5_1.5_no.2,16,23,EffectiveQM_abalation_bridge,12.9,3.6123,
QUKENO_guadalupe_16QBT_small_gate_opt2_5_1.5_no.2,16,23,EffectiveQM,9.0,2.2633,
,,,,,,
